date,location,weather_severity,precipitation,wind_speed,storm_flag
2025-06-19,Guangzhou,1,5.22,1.12,0
2025-06-20,Guangzhou,2,5.84,22.61,0
2025-06-21,Guangzhou,1,2.3,0.96,0
2025-06-22,Guangzhou,1,1.26,1.74,0
2025-06-23,Guangzhou,1,13.99,1.46,0
2025-06-24,Guangzhou,1,1.82,20.54,0
2025-06-25,Guangzhou,1,1.41,13.86,0
2025-06-26,Guangzhou,1,2.03,1.33,0
2025-06-27,Guangzhou,1,9.9,26.93,0
2025-06-28,Guangzhou,2,4.02,0.07,0
2025-06-29,Guangzhou,1,11.17,34.21,0
2025-06-30,Guangzhou,2,1.19,5.74,0
2025-07-01,Guangzhou,2,1.83,24.99,1
2025-07-02,Guangzhou,2,4.63,16.95,0
2025-07-03,Guangzhou,1,1.52,11.98,0
2025-07-04,Guangzhou,1,19.18,4.61,0
2025-07-05,Guangzhou,1,1.74,9.26,0
2025-07-06,Guangzhou,1,7.69,22.76,0
2025-07-07,Guangzhou,1,17.15,22.1,0
2025-07-08,Guangzhou,1,8.19,3.17,0
2025-07-09,Guangzhou,1,12.64,8.4,0
2025-07-10,Guangzhou,1,5.97,9.99,0
2025-07-11,Guangzhou,2,13.59,11.52,0
2025-07-12,Guangzhou,1,1.21,50.73,0
2025-07-13,Guangzhou,1,10.43,0.22,0
2025-07-14,Guangzhou,2,24.27,9.46,0
2025-07-15,Guangzhou,1,9.56,19.5,0
2025-07-16,Guangzhou,1,2.17,35.75,0
2025-07-17,Guangzhou,1,10.6,60.77,0
2025-07-18,Guangzhou,1,4.45,22.8,0
2025-07-19,Guangzhou,1,7.82,4.47,0
2025-07-20,Guangzhou,1,5.76,26.77,0
2025-07-21,Guangzhou,0,10.77,8.49,0
2025-07-22,Guangzhou,1,1.76,2.72,0
2025-07-23,Guangzhou,0,1.97,2.74,0
2025-07-24,Guangzhou,1,26.63,5.82,0
2025-07-25,Guangzhou,1,6.13,7.54,0
2025-07-26,Guangzhou,1,1.4,25.9,0
2025-07-27,Guangzhou,1,2.64,19.37,0
2025-07-28,Guangzhou,1,0.54,19.33,0
2025-07-29,Guangzhou,1,9.96,28.44,0
2025-07-30,Guangzhou,1,1.44,26.24,0
2025-07-31,Guangzhou,1,2.27,5.09,0
2025-08-01,Guangzhou,1,27.33,7.49,0
2025-08-02,Guangzhou,1,0.11,21.31,0
2025-08-03,Guangzhou,0,3.33,17.42,0
2025-08-04,Guangzhou,0,1.22,13.33,0
2025-08-05,Guangzhou,1,7.5,18.71,0
2025-08-06,Guangzhou,1,22.79,7.35,0
2025-08-07,Guangzhou,1,17.7,10.34,0
2025-08-08,Guangzhou,1,3.49,1.84,0
2025-08-09,Guangzhou,1,1.2,18.27,0
2025-08-10,Guangzhou,1,4.19,3.39,0
2025-08-11,Guangzhou,1,8.51,34.73,0
2025-08-12,Guangzhou,0,0.05,0.64,0
2025-08-13,Guangzhou,1,10.16,1.48,0
2025-08-14,Guangzhou,1,6.53,18.98,0
2025-08-15,Guangzhou,0,16.35,3.67,0
2025-08-16,Guangzhou,1,14.7,6.36,0
2025-08-17,Guangzhou,1,7.05,17.83,0
2025-08-18,Guangzhou,1,11.6,13.86,0
2025-08-19,Guangzhou,1,5.19,6.82,0
2025-08-20,Guangzhou,1,0.77,8.89,0
2025-08-21,Guangzhou,1,3.69,2.23,0
2025-08-22,Guangzhou,2,0.4,5.92,0
2025-08-23,Guangzhou,2,0.74,19.48,0
2025-08-24,Guangzhou,2,4.5,29.13,0
2025-08-25,Guangzhou,2,4.1,26.4,0
2025-08-26,Guangzhou,2,6.67,18.87,0
2025-08-27,Guangzhou,2,28.13,28.88,0
2025-08-28,Guangzhou,1,2.87,8.52,0
2025-08-29,Guangzhou,2,38.19,42.76,1
2025-08-30,Guangzhou,1,10.05,12.71,0
2025-08-31,Guangzhou,1,7.38,28.03,0
2025-09-01,Guangzhou,1,7.33,20.64,0
2025-09-02,Guangzhou,0,3.98,17.61,0
2025-09-03,Guangzhou,0,5.96,0.76,0
2025-09-04,Guangzhou,0,9.5,1.15,0
2025-09-05,Guangzhou,0,0.41,17.42,0
2025-09-06,Guangzhou,0,7.39,9.73,0
2025-09-07,Guangzhou,1,2.68,27.56,0
2025-09-08,Guangzhou,1,14.74,0.78,0
2025-09-09,Guangzhou,1,30.03,10.95,0
2025-09-10,Guangzhou,1,14.22,4.72,0
2025-09-11,Guangzhou,1,4.75,1.41,0
2025-09-12,Guangzhou,1,4.89,15.45,0
2025-09-13,Guangzhou,1,14.96,7.52,0
2025-09-14,Guangzhou,1,5.13,34.27,0
2025-09-15,Guangzhou,1,12.54,8.32,0
2025-09-16,Guangzhou,0,4.29,11.56,0
2025-09-17,Guangzhou,1,3.41,1.44,0
2025-09-18,Guangzhou,1,0.91,4.67,0
2025-09-19,Guangzhou,0,8.05,0.78,0
2025-09-20,Guangzhou,0,1.77,9.4,0
2025-09-21,Guangzhou,1,12.9,11.87,0
2025-09-22,Guangzhou,1,4.47,54.3,0
2025-09-23,Guangzhou,1,3.02,2.18,0
2025-09-24,Guangzhou,0,1.12,5.64,0
2025-09-25,Guangzhou,0,1.19,1.1,0
2025-09-26,Guangzhou,1,0.92,15.84,0
2025-09-27,Guangzhou,0,1.13,6.6,0
2025-09-28,Guangzhou,0,12.64,5.39,0
2025-09-29,Guangzhou,0,2.37,3.84,0
2025-09-30,Guangzhou,0,12.81,18.4,0
2025-10-01,Guangzhou,0,3.31,1.75,0
2025-10-02,Guangzhou,0,4.87,11.0,0
2025-10-03,Guangzhou,0,3.03,1.26,0
2025-10-04,Guangzhou,0,1.91,1.57,0
2025-10-05,Guangzhou,0,0.62,2.02,0
2025-10-06,Guangzhou,0,13.55,1.57,0
2025-10-07,Guangzhou,0,4.59,3.78,0
2025-10-08,Guangzhou,0,4.54,3.26,0
2025-10-09,Guangzhou,0,10.8,4.94,0
2025-10-10,Guangzhou,0,2.3,5.78,0
2025-10-11,Guangzhou,1,5.43,8.39,0
2025-10-12,Guangzhou,1,19.46,63.1,0
2025-10-13,Guangzhou,0,3.77,3.37,0
2025-10-14,Guangzhou,1,4.6,3.81,0
2025-10-15,Guangzhou,0,1.1,4.72,0
2025-10-16,Guangzhou,1,1.6,27.78,0
2025-10-17,Guangzhou,0,2.82,7.4,0
2025-10-18,Guangzhou,0,0.45,2.49,0
2025-10-19,Guangzhou,1,26.56,24.16,0
2025-10-20,Guangzhou,1,7.45,10.71,0
2025-10-21,Guangzhou,1,7.34,3.93,0
2025-10-22,Guangzhou,1,4.61,9.75,0
2025-10-23,Guangzhou,0,9.26,8.24,0
2025-10-24,Guangzhou,0,7.24,0.44,0
2025-10-25,Guangzhou,0,17.47,14.21,0
2025-10-26,Guangzhou,0,6.46,12.73,0
2025-10-27,Guangzhou,0,0.32,0.74,0
2025-10-28,Guangzhou,0,9.22,0.9,0
2025-10-29,Guangzhou,0,2.86,32.92,0
2025-10-30,Guangzhou,0,2.47,13.38,0
2025-10-31,Guangzhou,0,1.28,9.53,0
2025-11-01,Guangzhou,0,6.36,5.56,0
2025-11-02,Guangzhou,0,10.64,33.65,0
2025-11-03,Guangzhou,0,2.46,9.79,0
2025-11-04,Guangzhou,0,4.0,4.62,0
2025-11-05,Guangzhou,0,4.87,3.2,0
2025-11-06,Guangzhou,0,3.91,9.77,0
2025-11-07,Guangzhou,0,3.92,6.01,0
2025-11-08,Guangzhou,0,2.87,4.43,0
2025-11-09,Guangzhou,0,7.72,4.64,0
2025-11-10,Guangzhou,0,5.53,0.29,0
2025-11-11,Guangzhou,0,2.96,27.87,0
2025-11-12,Guangzhou,0,3.63,10.59,0
2025-11-13,Guangzhou,0,19.36,2.75,0
2025-11-14,Guangzhou,0,11.99,14.49,0
2025-11-15,Guangzhou,0,8.35,7.63,0
2025-11-16,Guangzhou,0,3.88,28.68,0
2025-11-17,Guangzhou,0,4.06,14.1,0
2025-11-18,Guangzhou,0,3.06,22.86,0
2025-11-19,Guangzhou,0,6.0,19.28,0
2025-11-20,Guangzhou,0,3.01,3.15,0
2025-11-21,Guangzhou,0,2.6,12.97,0
2025-11-22,Guangzhou,0,3.77,2.1,0
2025-11-23,Guangzhou,0,2.88,4.46,0
2025-11-24,Guangzhou,0,9.24,1.44,0
2025-11-25,Guangzhou,0,10.28,5.05,0
2025-11-26,Guangzhou,0,7.55,14.43,0
2025-11-27,Guangzhou,0,2.51,1.35,0
2025-11-28,Guangzhou,0,6.82,11.81,0
2025-11-29,Guangzhou,0,1.82,50.02,0
2025-11-30,Guangzhou,0,2.49,6.69,0
2025-12-01,Guangzhou,0,8.46,1.64,0
2025-12-02,Guangzhou,0,1.95,4.71,0
2025-12-03,Guangzhou,1,5.7,1.47,0
2025-12-04,Guangzhou,0,2.65,52.93,0
2025-12-05,Guangzhou,0,8.66,9.45,0
2025-12-06,Guangzhou,0,1.38,11.3,0
2025-12-07,Guangzhou,0,14.16,1.75,0
2025-12-08,Guangzhou,0,5.04,3.17,0
2025-12-09,Guangzhou,0,14.09,6.12,0
2025-12-10,Guangzhou,0,3.35,7.49,0
2025-12-11,Guangzhou,0,3.49,4.45,0
2025-12-12,Guangzhou,0,0.45,16.3,0
2025-12-13,Guangzhou,0,10.5,7.47,0
2025-12-14,Guangzhou,1,15.48,26.02,0
2025-12-15,Guangzhou,1,18.43,5.53,0
2025-12-16,Guangzhou,0,0.31,4.89,0
2025-12-17,Guangzhou,0,1.51,6.49,0
2025-12-18,Guangzhou,0,3.8,15.35,0
2025-12-19,Guangzhou,0,7.12,1.73,0
2025-12-20,Guangzhou,0,5.31,11.16,0
2025-12-21,Guangzhou,0,7.48,0.13,0
2025-12-22,Guangzhou,0,5.41,1.17,0
2025-12-23,Guangzhou,0,1.97,18.1,0
2025-12-24,Guangzhou,0,1.61,3.89,0
2025-12-25,Guangzhou,0,0.96,10.74,0
2025-12-26,Guangzhou,0,20.22,27.33,0
2025-12-27,Guangzhou,0,0.6,3.45,0
2025-12-28,Guangzhou,0,4.26,42.44,0
2025-12-29,Guangzhou,0,1.32,41.09,0
2025-12-30,Guangzhou,0,5.27,15.16,0
2025-12-31,Guangzhou,0,2.73,21.96,0
2023-01-01,Mumbai,1,11.39,14.24,0
2023-01-02,Mumbai,1,4.24,2.53,0
2023-01-03,Mumbai,2,7.95,0.38,0
2023-01-04,Mumbai,2,16.55,8.41,0
2023-01-05,Mumbai,2,10.18,1.06,0
2023-01-06,Mumbai,1,8.93,2.05,0
2023-01-07,Mumbai,2,1.39,7.0,1
2023-01-08,Mumbai,2,3.3,19.71,0
2023-01-09,Mumbai,2,0.53,12.39,1
2023-01-10,Mumbai,2,1.37,37.21,0
2023-01-11,Mumbai,1,3.01,26.86,0
2023-01-12,Mumbai,2,4.54,109.83,0
2023-01-13,Mumbai,1,0.84,6.09,0
2023-01-14,Mumbai,2,13.76,17.48,0
2023-01-15,Mumbai,2,6.36,9.16,0
2023-01-16,Mumbai,2,19.54,31.88,0
2023-01-17,Mumbai,2,4.23,2.96,0
2023-01-18,Mumbai,1,8.05,1.12,0
2023-01-19,Mumbai,1,0.79,3.91,0
2023-01-20,Mumbai,1,0.83,0.77,0
2023-01-21,Mumbai,1,3.91,22.64,0
2023-01-22,Mumbai,1,10.46,14.58,0
2023-01-23,Mumbai,2,21.34,20.49,0
2023-01-24,Mumbai,1,16.06,16.86,0
2023-01-25,Mumbai,1,0.51,9.44,0
2023-01-26,Mumbai,1,4.07,26.9,0
2023-01-27,Mumbai,1,3.28,8.58,0
2023-01-28,Mumbai,1,14.86,46.7,0
2023-01-29,Mumbai,1,10.81,25.94,0
2023-01-30,Mumbai,2,13.2,11.08,0
2023-01-31,Mumbai,2,22.81,3.86,0
2023-02-01,Mumbai,1,3.78,3.14,0
2023-02-02,Mumbai,2,8.74,5.39,0
2023-02-03,Mumbai,2,2.26,9.67,1
2023-02-04,Mumbai,1,18.53,0.66,0
2023-02-05,Mumbai,1,6.94,5.4,0
2023-02-06,Mumbai,2,3.45,9.09,0
2023-02-07,Mumbai,1,16.88,4.74,0
2023-02-08,Mumbai,1,1.67,1.11,0
2023-02-09,Mumbai,1,0.41,9.23,0
2023-02-10,Mumbai,1,13.94,56.01,0
2023-02-11,Mumbai,2,3.22,3.65,0
2023-02-12,Mumbai,2,5.01,4.37,0
2023-02-13,Mumbai,2,2.54,24.26,0
2023-02-14,Mumbai,1,11.51,0.2,0
2023-02-15,Mumbai,2,4.97,1.35,0
2023-02-16,Mumbai,2,22.72,11.89,0
2023-02-17,Mumbai,2,12.42,8.14,1
2023-02-18,Mumbai,2,4.37,13.52,0
2023-02-19,Mumbai,2,12.29,45.6,0
2023-02-20,Mumbai,1,8.53,39.85,0
2023-02-21,Mumbai,1,3.87,18.13,0
2023-02-22,Mumbai,1,3.62,8.0,0
2023-02-23,Mumbai,1,7.04,91.88,0
2023-02-24,Mumbai,1,1.05,0.63,0
2023-02-25,Mumbai,1,42.62,68.07,0
2023-02-26,Mumbai,1,1.61,14.31,0
2023-02-27,Mumbai,1,3.02,6.86,0
2023-02-28,Mumbai,1,6.57,28.03,0
2023-03-01,Mumbai,1,3.17,9.59,0
2023-03-02,Mumbai,1,2.67,29.0,0
2023-03-03,Mumbai,1,0.38,29.52,0
2023-03-04,Mumbai,1,37.92,16.15,0
2023-03-05,Mumbai,1,6.35,12.32,0
2023-03-06,Mumbai,1,11.91,33.26,0
2023-03-07,Mumbai,1,2.63,4.37,0
2023-03-08,Mumbai,1,1.74,85.88,0
2023-03-09,Mumbai,1,11.03,36.47,0
2023-03-10,Mumbai,1,6.57,28.48,0
2023-03-11,Mumbai,1,8.05,23.25,0
2023-03-12,Mumbai,1,16.07,34.53,0
2023-03-13,Mumbai,1,13.57,19.99,0
2023-03-14,Mumbai,1,1.66,3.52,0
2023-03-15,Mumbai,1,0.32,17.61,0
2023-03-16,Mumbai,1,0.98,38.64,0
2023-03-17,Mumbai,1,17.76,10.75,0
2023-03-18,Mumbai,1,1.11,24.21,0
2023-03-19,Mumbai,1,2.96,46.29,0
2023-03-20,Mumbai,0,3.13,5.83,0
2023-03-21,Mumbai,0,6.1,6.37,0
2023-03-22,Mumbai,0,1.44,3.8,0
2023-03-23,Mumbai,0,12.44,6.97,0
2023-03-24,Mumbai,1,4.63,31.69,0
2023-03-25,Mumbai,1,27.35,1.04,0
2023-03-26,Mumbai,1,5.88,44.63,0
2023-03-27,Mumbai,1,10.9,17.5,0
2023-03-28,Mumbai,1,5.53,22.05,0
2023-03-29,Mumbai,1,1.57,6.09,0
2023-03-30,Mumbai,1,11.55,15.88,0
2023-03-31,Mumbai,0,1.13,4.18,0
2023-04-01,Mumbai,1,31.63,8.73,0
2023-04-02,Mumbai,1,0.07,5.84,0
2023-04-03,Mumbai,0,19.28,7.05,0
2023-04-04,Mumbai,1,0.43,24.13,0
2023-04-05,Mumbai,0,5.48,12.08,0
2023-04-06,Mumbai,0,4.04,11.17,0
2023-04-07,Mumbai,1,40.45,11.73,0
2023-04-08,Mumbai,1,16.99,6.36,0
2023-04-09,Mumbai,1,0.8,0.92,0
2023-04-10,Mumbai,1,4.97,41.23,0
2023-04-11,Mumbai,1,14.16,1.84,0
2023-04-12,Mumbai,0,11.79,13.91,0
2023-04-13,Mumbai,1,1.14,2.97,0
2023-04-14,Mumbai,1,5.51,1.98,0
2023-04-15,Mumbai,0,1.79,6.7,0
2023-04-16,Mumbai,1,9.13,10.94,0
2023-04-17,Mumbai,0,9.53,5.23,0
2023-04-18,Mumbai,1,4.91,13.67,0
2023-04-19,Mumbai,1,0.39,68.0,0
2023-04-20,Mumbai,1,6.25,18.02,0
2023-04-21,Mumbai,1,4.76,1.18,0
2023-04-22,Mumbai,0,1.34,17.52,0
2023-04-23,Mumbai,1,6.76,11.14,0
2023-04-24,Mumbai,1,5.71,9.36,0
2023-04-25,Mumbai,1,14.25,74.5,0
2023-04-26,Mumbai,0,6.61,0.43,0
2023-04-27,Mumbai,0,1.08,11.66,0
2023-04-28,Mumbai,0,2.69,14.63,0
2023-04-29,Mumbai,1,3.5,1.74,0
2023-04-30,Mumbai,0,6.0,2.67,0
2023-05-01,Mumbai,0,0.54,9.15,0
2023-05-02,Mumbai,1,15.68,2.53,0
2023-05-03,Mumbai,0,1.91,9.62,0
2023-05-04,Mumbai,0,8.29,15.48,0
2023-05-05,Mumbai,1,12.23,4.11,0
2023-05-06,Mumbai,1,8.83,16.71,0
2023-05-07,Mumbai,1,6.45,37.29,0
2023-05-08,Mumbai,1,6.71,5.25,0
2023-05-09,Mumbai,1,5.47,20.97,0
2023-05-10,Mumbai,1,6.23,14.05,0
2023-05-11,Mumbai,1,22.29,12.55,0
2023-05-12,Mumbai,0,1.78,14.18,0
2023-05-13,Mumbai,1,2.7,7.15,0
2023-05-14,Mumbai,0,4.54,6.79,0
2023-05-15,Mumbai,1,4.88,7.99,0
2023-05-16,Mumbai,1,2.69,14.36,0
2023-05-17,Mumbai,0,10.98,11.05,0
2023-05-18,Mumbai,0,0.71,9.59,0
2023-05-19,Mumbai,0,3.99,10.4,0
2023-05-20,Mumbai,0,0.68,2.29,0
2023-05-21,Mumbai,0,16.24,10.2,0
2023-05-22,Mumbai,0,2.48,0.28,0
2023-05-23,Mumbai,0,0.05,19.88,0
2023-05-24,Mumbai,0,9.27,0.14,0
2023-05-25,Mumbai,0,11.93,2.99,0
2023-05-26,Mumbai,0,0.29,18.24,0
2023-05-27,Mumbai,0,1.1,3.66,0
2023-05-28,Mumbai,0,4.05,0.38,0
2023-05-29,Mumbai,0,4.28,9.1,0
2023-05-30,Mumbai,1,2.92,1.0,0
2023-05-31,Mumbai,2,4.57,11.2,0
2023-06-01,Mumbai,1,21.67,11.22,0
2023-06-02,Mumbai,0,6.45,5.72,0
2023-06-03,Mumbai,0,0.18,2.95,0
2023-06-04,Mumbai,0,3.23,1.37,0
2023-06-05,Mumbai,1,5.43,13.84,0
2023-06-06,Mumbai,1,19.57,28.52,0
2023-06-07,Mumbai,1,6.27,23.89,0
2023-06-08,Mumbai,0,2.75,25.98,0
2023-06-09,Mumbai,0,4.88,20.56,0
2023-06-10,Mumbai,0,29.17,9.33,0
2023-06-11,Mumbai,0,11.88,7.97,0
2023-06-12,Mumbai,0,1.47,5.84,0
2023-06-13,Mumbai,0,2.37,1.14,0
2023-06-14,Mumbai,0,7.8,6.9,0
2023-06-15,Mumbai,0,0.31,2.2,0
2023-06-16,Mumbai,0,4.02,0.59,0
2023-06-17,Mumbai,0,3.68,34.08,0
2023-06-18,Mumbai,0,1.94,0.92,0
2023-06-19,Mumbai,0,0.68,17.72,0
2023-06-20,Mumbai,0,0.6,23.83,0
2023-06-21,Mumbai,1,12.25,0.85,0
2023-06-22,Mumbai,0,4.64,9.85,0
2023-06-23,Mumbai,0,12.27,0.4,0
2023-06-24,Mumbai,0,3.93,17.34,0
2023-06-25,Mumbai,0,0.39,24.45,0
2023-06-26,Mumbai,1,8.21,61.42,0
2023-06-27,Mumbai,0,9.28,8.94,0
2023-06-28,Mumbai,0,1.52,7.42,0
2023-06-29,Mumbai,1,12.46,9.93,0
2023-06-30,Mumbai,1,14.64,18.21,0
2023-07-01,Mumbai,1,7.89,55.81,0
2023-07-02,Mumbai,1,12.89,12.01,0
2023-07-03,Mumbai,0,2.99,3.97,0
2023-07-04,Mumbai,0,0.79,36.91,0
2023-07-05,Mumbai,0,1.69,0.43,0
2023-07-06,Mumbai,1,14.06,14.26,0
2023-07-07,Mumbai,0,4.87,8.03,0
2023-07-08,Mumbai,0,0.31,0.16,0
2023-07-09,Mumbai,0,11.48,1.09,0
2023-07-10,Mumbai,0,5.31,7.47,0
2023-07-11,Mumbai,0,0.97,7.78,0
2023-07-12,Mumbai,0,4.7,12.1,0
2023-07-13,Mumbai,0,5.48,1.65,0
2023-07-14,Mumbai,0,2.51,24.95,0
2023-07-15,Mumbai,1,7.94,31.4,0
2023-07-16,Mumbai,0,23.67,25.98,0
2023-07-17,Mumbai,0,5.07,12.55,0
2023-07-18,Mumbai,0,4.59,14.62,0
2023-07-19,Mumbai,0,9.86,0.13,0
2023-07-20,Mumbai,0,6.53,15.57,0
2023-07-21,Mumbai,0,4.64,7.93,0
2023-07-22,Mumbai,0,6.22,2.04,0
2023-07-23,Mumbai,0,13.03,13.06,0
2023-07-24,Mumbai,0,1.25,23.14,0
2023-07-25,Mumbai,0,6.55,0.94,0
2023-07-26,Mumbai,0,0.37,1.39,0
2023-07-27,Mumbai,0,2.82,21.55,0
2023-07-28,Mumbai,0,1.48,19.85,0
2023-07-29,Mumbai,0,2.1,3.24,0
2023-07-30,Mumbai,0,5.63,2.49,0
2023-07-31,Mumbai,0,1.01,2.29,0
2023-08-01,Mumbai,0,2.22,2.2,0
2023-08-02,Mumbai,0,0.15,7.71,0
2023-08-03,Mumbai,0,2.61,3.12,0
2023-08-04,Mumbai,1,9.43,39.99,0
2023-08-05,Mumbai,1,20.23,13.81,0
2023-08-06,Mumbai,1,7.59,24.49,0
2023-08-07,Mumbai,1,1.44,7.5,0
2023-08-08,Mumbai,0,3.51,7.78,0
2023-08-09,Mumbai,0,1.9,0.7,0
2023-08-10,Mumbai,0,2.07,0.55,0
2023-08-11,Mumbai,0,2.09,32.72,0
2023-08-12,Mumbai,1,3.62,3.63,0
2023-08-13,Mumbai,0,2.72,18.29,0
2023-08-14,Mumbai,1,2.5,18.21,0
2023-08-15,Mumbai,1,0.55,48.13,0
2023-08-16,Mumbai,0,6.26,1.44,0
2023-08-17,Mumbai,0,3.25,19.06,0
2023-08-18,Mumbai,0,3.1,3.07,0
2023-08-19,Mumbai,0,6.09,28.58,0
2023-08-20,Mumbai,1,0.31,3.12,0
2023-08-21,Mumbai,0,2.44,5.47,0
2023-08-22,Mumbai,0,1.54,13.02,0
2023-08-23,Mumbai,0,2.33,10.05,0
2023-08-24,Mumbai,0,3.83,2.82,0
2023-08-25,Mumbai,0,3.0,20.13,0
2023-08-26,Mumbai,1,9.44,15.21,0
2023-08-27,Mumbai,0,3.88,9.82,0
2023-08-28,Mumbai,0,21.97,2.36,0
2023-08-29,Mumbai,0,1.04,8.18,0
2023-08-30,Mumbai,0,8.57,18.57,0
2023-08-31,Mumbai,0,6.81,9.07,0
2023-09-01,Mumbai,1,8.2,11.6,0
2023-09-02,Mumbai,1,5.19,4.02,0
2023-09-03,Mumbai,1,32.33,14.73,0
2023-09-04,Mumbai,0,15.05,31.4,0
2023-09-05,Mumbai,1,6.38,10.9,0
2023-09-06,Mumbai,1,6.28,16.73,0
2023-09-07,Mumbai,0,1.84,5.54,0
2023-09-08,Mumbai,0,0.49,5.56,0
2023-09-09,Mumbai,0,6.35,1.64,0
2023-09-10,Mumbai,0,5.94,9.17,0
2023-09-11,Mumbai,1,10.35,2.63,0
2023-09-12,Mumbai,0,5.93,29.3,0
2023-09-13,Mumbai,1,10.3,3.45,0
2023-09-14,Mumbai,1,4.1,2.53,0
2023-09-15,Mumbai,1,1.46,25.72,0
2023-09-16,Mumbai,1,2.53,1.69,0
2023-09-17,Mumbai,1,4.74,63.57,0
2023-09-18,Mumbai,0,0.03,2.11,0
2023-09-19,Mumbai,0,4.09,3.49,0
2023-09-20,Mumbai,0,1.69,4.1,0
2023-09-21,Mumbai,0,2.49,3.42,0
2023-09-22,Mumbai,0,6.76,9.14,0
2023-09-23,Mumbai,0,24.34,5.73,0
2023-09-24,Mumbai,0,6.26,7.06,0
2023-09-25,Mumbai,0,6.03,7.13,0
2023-09-26,Mumbai,0,0.61,6.27,0
2023-09-27,Mumbai,0,3.15,5.49,0
2023-09-28,Mumbai,1,2.48,32.21,0
2023-09-29,Mumbai,1,4.11,28.12,0
2023-09-30,Mumbai,0,4.8,1.85,0
2023-10-01,Mumbai,0,7.38,2.38,0
2023-10-02,Mumbai,1,6.81,18.83,0
2023-10-03,Mumbai,1,2.27,26.52,0
2023-10-04,Mumbai,0,9.35,4.55,0
2023-10-05,Mumbai,1,0.89,11.27,0
2023-10-06,Mumbai,1,9.36,2.13,0
2023-10-07,Mumbai,1,1.45,7.14,0
2023-10-08,Mumbai,1,13.27,7.11,0
2023-10-09,Mumbai,1,15.54,2.29,0
2023-10-10,Mumbai,0,2.07,2.11,0
2023-10-11,Mumbai,0,7.67,1.87,0
2023-10-12,Mumbai,0,8.75,1.27,0
2023-10-13,Mumbai,1,22.11,101.83,0
2023-10-14,Mumbai,0,3.61,3.12,0
2023-10-15,Mumbai,0,0.62,6.26,0
2023-10-16,Mumbai,0,3.6,24.42,0
2023-10-17,Mumbai,1,2.34,12.65,0
2023-10-18,Mumbai,1,5.36,3.44,0
2023-10-19,Mumbai,1,1.15,14.98,0
2023-10-20,Mumbai,1,5.8,2.96,0
2023-10-21,Mumbai,1,5.87,11.59,0
2023-10-22,Mumbai,1,0.6,3.2,0
2023-10-23,Mumbai,1,3.84,10.36,0
2023-10-24,Mumbai,1,21.82,6.4,0
2023-10-25,Mumbai,1,2.37,52.77,0
2023-10-26,Mumbai,1,7.47,54.64,0
2023-10-27,Mumbai,1,12.35,2.88,0
2023-10-28,Mumbai,1,5.46,8.71,0
2023-10-29,Mumbai,1,2.12,5.87,0
2023-10-30,Mumbai,1,8.62,39.05,0
2023-10-31,Mumbai,1,43.58,50.81,0
2023-11-01,Mumbai,1,10.03,8.83,0
2023-11-02,Mumbai,1,9.8,7.58,0
2023-11-03,Mumbai,1,10.92,50.57,0
2023-11-04,Mumbai,1,0.17,6.38,0
2023-11-05,Mumbai,1,9.17,5.06,0
2023-11-06,Mumbai,1,1.2,31.49,0
2023-11-07,Mumbai,2,17.45,2.13,0
2023-11-08,Mumbai,1,6.46,14.26,0
2023-11-09,Mumbai,1,5.34,0.9,0
2023-11-10,Mumbai,1,1.44,10.46,0
2023-11-11,Mumbai,2,2.94,2.51,0
2023-11-12,Mumbai,1,4.66,18.55,0
2023-11-13,Mumbai,0,1.44,23.0,0
2023-11-14,Mumbai,1,40.82,8.36,0
2023-11-15,Mumbai,2,2.91,1.31,0
2023-11-16,Mumbai,2,31.27,3.1,0
2023-11-17,Mumbai,1,5.3,5.69,0
2023-11-18,Mumbai,1,19.44,2.84,0
2023-11-19,Mumbai,1,10.42,9.17,0
2023-11-20,Mumbai,1,7.37,2.38,0
2023-11-21,Mumbai,1,26.09,9.33,0
2023-11-22,Mumbai,2,17.51,36.0,0
2023-11-23,Mumbai,1,10.8,77.48,0
2023-11-24,Mumbai,2,1.83,13.69,0
2023-11-25,Mumbai,2,16.32,10.26,1
2023-11-26,Mumbai,1,7.37,28.35,0
2023-11-27,Mumbai,1,2.69,30.75,0
2023-11-28,Mumbai,1,0.4,0.08,0
2023-11-29,Mumbai,1,2.98,41.32,0
2023-11-30,Mumbai,2,14.15,34.67,0
2023-12-01,Mumbai,1,2.23,17.54,0
2023-12-02,Mumbai,0,1.02,18.47,0
2023-12-03,Mumbai,0,13.94,6.07,0
2023-12-04,Mumbai,1,1.38,52.08,0
2023-12-05,Mumbai,1,3.56,5.61,0
2023-12-06,Mumbai,2,37.46,0.89,1
2023-12-07,Mumbai,2,12.09,41.26,1
2023-12-08,Mumbai,1,3.49,41.08,0
2023-12-09,Mumbai,1,1.25,36.36,0
2023-12-10,Mumbai,1,7.37,0.35,0
2023-12-11,Mumbai,1,4.84,41.54,0
2023-12-12,Mumbai,0,6.62,1.27,0
2023-12-13,Mumbai,0,8.03,15.51,0
2023-12-14,Mumbai,1,1.49,19.57,0
2023-12-15,Mumbai,1,9.51,0.53,0
2023-12-16,Mumbai,1,6.16,4.74,0
2023-12-17,Mumbai,1,13.15,8.21,0
2023-12-18,Mumbai,1,8.27,2.0,0
2023-12-19,Mumbai,1,4.16,0.27,0
2023-12-20,Mumbai,1,24.9,30.66,0
2023-12-21,Mumbai,1,0.76,1.73,0
