shipment_id,supplier_id,port_id,ship_date,expected_delivery_date,actual_delivery_date,distance_km,transport_mode,traffic_level,weather_severity,port_congestion,supplier_risk,delayed,delay_hours
6534,49,13,2023-08-07,2023-08-22,2023-08-24,412.38,truck,4,1,0.4395,0.0836,1,40.31
6535,26,5,2024-05-17,2024-06-07,2024-06-13,386.47,truck,4,0,0.5528,0.1577,1,147.05
6536,3,6,2023-08-04,2023-09-13,2023-09-13,5793.3,ship,1,1,0.5108,0.2878,0,5.44
6537,49,1,2025-02-20,2025-03-17,2025-03-17,20000.0,air,5,0,0.6086,0.0836,0,2.81
6538,7,15,2025-05-24,2025-06-18,2025-06-24,711.71,truck,3,1,0.5688,0.2727,1,142.82
6539,24,10,2025-03-07,2025-04-24,2025-04-27,9727.45,ship,2,0,0.5525,0.0437,1,61.37
6540,12,18,2025-11-06,2025-12-21,2025-12-23,4968.53,ship,5,1,0.3558,0.2771,1,40.73
6541,19,5,2025-04-08,2025-05-27,2025-05-27,11449.38,ship,1,0,0.5192,0.2562,0,2.98
6542,49,12,2023-04-12,2023-05-13,2023-05-14,4457.94,ship,1,0,0.2981,0.0836,1,22.07
6543,30,13,2023-10-03,2023-10-21,2023-10-26,1566.29,truck,3,1,0.41,0.3611,1,117.61
6544,20,3,2023-11-23,2024-01-01,2024-01-02,3431.4,ship,4,1,0.4361,0.2853,1,21.21
6545,47,9,2024-12-09,2025-01-06,2025-01-06,765.21,truck,3,0,0.5453,0.1768,0,1.41
6546,36,15,2023-05-31,2023-06-22,2023-06-22,515.2,truck,3,1,0.1905,0.0168,0,1.94
6547,5,2,2023-05-16,2023-06-14,2023-06-14,1917.58,truck,3,1,0.4361,0.2606,0,2.77
6548,25,14,2025-02-09,2025-03-08,2025-03-08,9692.21,air,4,0,0.4154,0.3294,0,2.81
6549,1,18,2023-12-16,2024-01-10,2024-01-12,740.68,truck,2,0,0.6332,0.2492,1,51.31
6550,24,7,2024-04-23,2024-05-12,2024-05-14,395.45,truck,3,1,0.4289,0.0437,1,49.68
6551,40,15,2024-08-25,2024-09-14,2024-09-19,1087.35,truck,5,1,0.4672,0.1206,1,125.46
6552,43,7,2024-02-14,2024-03-13,2024-03-13,2448.53,truck,4,1,0.0,0.1166,0,1.89
6553,1,13,2024-07-08,2024-08-01,2024-08-01,5719.77,air,3,0,0.4048,0.2492,0,2.55
6554,12,20,2025-05-07,2025-06-09,2025-06-09,1609.72,truck,1,0,0.4201,0.2771,0,1.82
6555,6,17,2023-11-02,2023-11-28,2023-11-28,1750.02,air,2,0,0.3989,0.3463,0,2.06
6556,6,8,2024-11-05,2024-12-06,2024-12-06,2802.55,ship,2,0,0.3244,0.3463,0,2.65
6557,5,2,2024-04-19,2024-05-27,2024-06-01,3715.94,ship,3,2,0.5403,0.2606,1,113.03
6558,35,3,2024-06-12,2024-07-17,2024-07-17,3415.26,ship,1,0,0.5024,0.4038,0,4.48
6559,17,19,2024-09-15,2024-10-26,2024-10-27,336.17,truck,1,0,0.4105,0.1135,1,20.12
6560,37,6,2023-05-13,2023-06-15,2023-06-17,448.41,truck,1,0,0.5346,0.1502,1,46.17
6561,24,19,2024-01-31,2024-02-21,2024-02-23,1735.12,truck,2,2,0.4392,0.0437,1,56.5
6562,29,9,2024-01-31,2024-02-24,2024-02-26,1983.04,truck,4,0,0.5944,0.223,1,46.65
6563,49,10,2024-03-18,2024-04-05,2024-04-05,694.85,truck,3,0,0.7108,0.0836,0,1.16
6564,33,11,2023-02-07,2023-02-25,2023-02-25,2494.51,truck,4,0,0.3919,0.1674,0,2.41
6565,46,6,2023-10-25,2023-11-18,2023-11-18,12106.43,air,1,0,0.5431,0.0911,0,2.61
6566,13,10,2023-10-12,2023-11-12,2023-11-14,5829.58,ship,5,1,0.5415,0.1757,1,45.45
6567,44,13,2025-09-24,2025-10-11,2025-10-11,776.01,truck,4,1,0.1429,0.0719,0,2.8
6568,26,16,2025-09-03,2025-09-22,2025-09-22,355.73,truck,1,1,0.4619,0.1577,0,2.22
6569,25,4,2023-11-26,2023-12-21,2023-12-21,434.53,truck,2,0,0.4742,0.3294,0,2.03
6570,45,18,2023-11-18,2023-12-07,2023-12-07,11603.09,air,5,0,0.4882,0.1051,0,3.65
6571,11,10,2023-08-05,2023-08-28,2023-08-31,3999.37,ship,5,1,0.5311,0.163,1,60.75
6572,8,15,2024-10-21,2024-11-19,2024-11-19,2714.39,truck,3,1,0.5678,0.1094,0,1.21
6573,47,20,2023-06-27,2023-07-26,2023-07-27,443.62,truck,4,0,0.6666,0.1768,1,32.85
6574,6,8,2025-04-06,2025-05-03,2025-05-03,1009.56,air,2,0,0.4394,0.3463,0,4.29
6575,20,10,2025-08-20,2025-09-20,2025-09-22,435.43,truck,5,1,0.4167,0.2853,1,53.72
6576,28,6,2023-12-28,2024-02-06,2024-02-07,8581.83,ship,1,0,0.6354,0.183,1,23.28
6577,10,5,2024-05-30,2024-06-26,2024-06-28,8663.83,air,2,1,0.5208,0.335,1,36.28
6578,34,18,2023-06-05,2023-07-25,2023-07-25,14576.86,ship,1,1,0.6082,0.0399,0,3.12
6579,42,17,2023-05-16,2023-06-07,2023-06-07,13397.86,air,3,0,0.1509,0.2372,0,4.19
6580,39,11,2023-08-06,2023-08-26,2023-09-01,1078.01,truck,4,1,0.4224,0.2906,1,155.5
6581,21,13,2025-06-25,2025-07-08,2025-07-08,323.53,truck,5,0,0.3478,0.1211,0,2.15
6582,40,5,2024-08-08,2024-08-29,2024-08-31,459.79,truck,2,1,0.4198,0.1206,1,52.21
6583,4,12,2023-12-26,2024-01-28,2024-01-29,687.71,truck,4,0,0.5135,0.2301,1,19.58
6584,43,2,2023-03-05,2023-03-28,2023-03-29,632.84,truck,1,0,0.209,0.1166,1,26.26
6585,49,4,2023-07-04,2023-07-21,2023-07-21,475.73,truck,1,1,0.5719,0.0836,0,0.95
6586,40,6,2023-05-07,2023-06-07,2023-06-07,3988.99,ship,1,1,0.3471,0.1206,0,2.51
6587,40,20,2023-01-28,2023-04-15,2023-04-15,20000.0,ship,1,1,0.8502,0.1206,0,2.42
6588,9,19,2025-10-22,2025-11-12,2025-11-12,1092.12,truck,2,1,0.3879,0.1382,0,2.72
6589,19,3,2025-05-18,2025-06-03,2025-06-05,419.52,truck,5,1,0.4431,0.2562,1,36.26
6590,44,19,2024-08-21,2024-10-21,2024-10-21,17317.23,ship,1,1,0.1911,0.0719,0,1.92
6591,20,18,2025-09-07,2025-10-15,2025-10-17,3952.97,ship,3,1,0.4939,0.2853,1,45.88
6592,25,16,2023-09-13,2023-11-20,2023-11-22,15806.59,ship,5,1,0.5174,0.3294,1,37.1
6593,18,15,2025-03-23,2025-03-31,2025-03-31,2661.16,air,3,0,0.3822,0.0465,0,3.28
6594,28,13,2023-10-16,2023-11-13,2023-11-13,4600.81,ship,5,0,0.4599,0.183,0,1.68
6595,31,8,2024-02-09,2024-03-05,2024-03-05,1561.62,ship,5,1,0.4199,0.2757,0,3.56
6596,8,10,2025-11-27,2025-12-23,2025-12-23,2915.21,truck,5,0,0.559,0.1094,0,2.06
6597,37,7,2023-03-23,2023-04-22,2023-04-22,1666.05,air,5,1,0.3377,0.1502,0,1.2
6598,29,20,2024-07-15,2024-08-05,2024-08-05,559.08,truck,4,0,0.5176,0.223,0,1.76
6599,47,20,2023-10-22,2023-11-17,2023-11-18,318.28,truck,2,1,0.718,0.1768,1,27.29
6600,41,10,2023-05-06,2023-05-19,2023-05-22,375.04,truck,1,1,0.531,0.5395,1,82.82
6601,30,10,2023-06-16,2023-06-30,2023-06-30,431.14,truck,3,1,0.5813,0.3611,0,2.75
6602,12,17,2023-08-09,2023-09-13,2023-09-13,1880.61,truck,4,1,0.0807,0.2771,0,2.35
6603,13,4,2025-07-12,2025-08-09,2025-08-09,5053.0,ship,2,1,0.6142,0.1757,0,4.03
6604,45,9,2025-03-22,2025-04-09,2025-04-09,817.88,truck,5,0,0.5392,0.1051,0,3.54
6605,40,2,2025-08-27,2025-10-02,2025-10-05,5908.91,ship,2,1,0.454,0.1206,1,63.96
6606,7,19,2024-12-16,2025-01-17,2025-01-20,3804.58,ship,5,2,0.4078,0.2727,1,74.71
6607,34,19,2023-09-15,2023-09-27,2023-09-27,5963.79,air,1,0,0.5709,0.0399,0,1.72
6608,23,10,2024-05-15,2024-06-09,2024-06-09,978.36,truck,2,1,0.6216,0.2281,0,3.83
6609,34,14,2025-07-04,2025-07-13,2025-07-14,795.81,truck,3,2,0.2783,0.0399,1,28.75
6610,23,1,2023-11-30,2024-01-08,2024-01-11,5271.62,ship,5,0,0.7538,0.2281,1,70.53
6611,21,19,2023-09-26,2023-10-16,2023-10-16,3037.5,ship,1,1,0.3279,0.1211,0,2.31
6612,39,9,2025-02-10,2025-03-21,2025-03-22,7068.8,ship,3,0,0.8158,0.2906,1,22.46
6613,23,6,2024-03-05,2024-03-29,2024-03-29,355.02,truck,3,0,0.5073,0.2281,0,1.29
6614,34,15,2023-09-10,2023-09-22,2023-09-22,988.06,truck,2,1,0.4387,0.0399,0,2.43
6615,47,20,2025-11-25,2025-12-22,2025-12-24,910.63,truck,5,1,0.5989,0.1768,1,40.23
6616,23,8,2024-01-30,2024-02-25,2024-02-25,1434.49,truck,1,0,0.477,0.2281,0,3.79
6617,18,8,2024-03-22,2024-03-30,2024-03-30,1157.73,air,2,1,0.3886,0.0465,0,1.95
6618,42,11,2025-08-13,2025-08-31,2025-08-31,10912.93,air,4,1,0.3369,0.2372,0,2.17
6619,47,20,2025-07-30,2025-08-25,2025-08-25,301.34,truck,5,0,0.3962,0.1768,0,2.31
6620,44,5,2023-11-04,2023-11-17,2023-11-17,2216.73,truck,5,0,0.4558,0.0719,0,1.67
6621,27,16,2025-03-18,2025-04-08,2025-04-08,3217.1,air,5,1,0.6057,0.1179,0,1.49
6622,35,5,2024-06-16,2024-07-11,2024-07-11,930.53,truck,1,1,0.5425,0.4038,0,1.96
6623,6,8,2025-05-13,2025-06-17,2025-06-20,4833.67,truck,1,1,0.3555,0.3463,1,74.37
6624,48,16,2023-06-27,2023-07-25,2023-07-26,3296.78,ship,3,1,0.619,0.5295,1,16.61
6625,18,5,2023-09-21,2023-09-29,2023-09-29,430.46,truck,1,0,0.6029,0.0465,0,3.49
6626,36,17,2023-01-13,2023-02-05,2023-02-05,3970.76,air,3,0,0.3668,0.0168,0,2.54
6627,33,2,2024-05-11,2024-05-29,2024-05-29,1392.34,truck,3,2,0.5235,0.1674,0,2.1
6628,40,4,2024-03-20,2024-04-11,2024-04-11,965.11,truck,3,0,0.6565,0.1206,0,1.9
6629,49,18,2024-08-14,2024-09-02,2024-09-03,946.01,truck,2,2,0.725,0.0836,1,20.38
6630,23,13,2023-06-15,2023-07-09,2023-07-09,899.23,truck,3,0,0.5892,0.2281,0,2.76
6631,38,12,2024-09-24,2024-10-12,2024-10-12,2181.7,truck,3,0,0.4269,0.1178,0,1.89
6632,39,10,2025-04-13,2025-05-20,2025-05-22,6640.45,ship,2,1,0.4217,0.2906,1,48.45
6633,28,12,2025-06-02,2025-06-18,2025-06-18,304.1,truck,2,1,0.1512,0.183,0,1.35
6634,24,1,2023-05-01,2023-05-21,2023-05-23,563.22,truck,3,1,0.7174,0.0437,1,56.47
6635,6,10,2025-03-26,2025-04-21,2025-04-21,443.88,truck,3,0,0.3459,0.3463,0,3.8
6636,6,3,2025-08-16,2025-09-10,2025-09-11,338.74,truck,2,0,0.5928,0.3463,1,32.01
6637,27,9,2023-09-16,2023-10-07,2023-10-07,764.72,truck,3,1,1.0,0.1179,0,1.3
6638,9,7,2024-12-28,2025-01-18,2025-01-18,1910.68,truck,3,1,0.2536,0.1382,0,2.3
6639,25,15,2025-09-28,2025-10-22,2025-10-24,1441.08,truck,2,1,0.6791,0.3294,1,43.15
6640,42,12,2023-03-03,2023-03-17,2023-03-17,389.53,truck,3,0,0.4902,0.2372,0,2.26
6641,37,10,2025-05-18,2025-06-21,2025-06-21,1383.02,truck,1,2,0.5036,0.1502,0,2.4
6642,14,15,2023-11-17,2024-01-27,2024-02-05,15909.49,ship,2,0,0.4679,0.2082,1,208.73
6643,31,5,2025-09-22,2025-10-18,2025-10-18,3431.93,ship,4,2,0.5594,0.2757,0,1.56
6644,10,10,2023-08-23,2023-10-08,2023-10-08,8328.02,ship,4,1,0.4929,0.335,0,3.78
6645,4,3,2024-03-29,2024-05-01,2024-05-04,987.97,truck,3,1,0.6966,0.2301,1,76.91
6646,22,1,2025-11-27,2025-12-11,2025-12-11,440.05,truck,2,0,0.5859,0.1904,0,2.13
6647,13,7,2024-10-05,2024-10-22,2024-10-22,1845.0,truck,3,0,0.3832,0.1757,0,2.17
6648,32,14,2024-02-07,2024-03-04,2024-03-04,435.42,truck,4,0,0.3626,0.299,0,2.21
6649,6,7,2024-11-19,2024-12-14,2024-12-20,312.08,truck,5,2,0.2558,0.3463,1,134.9
6650,34,20,2023-04-21,2023-05-03,2023-05-05,1283.84,truck,2,1,0.564,0.0399,1,37.99
6651,1,13,2023-08-01,2023-08-29,2023-08-29,2264.86,truck,3,0,0.4615,0.2492,0,3.73
6652,46,10,2025-04-11,2025-04-29,2025-04-29,5139.78,air,5,0,0.3519,0.0911,0,1.57
6653,8,8,2023-04-20,2023-05-21,2023-05-21,3883.06,ship,2,0,0.488,0.1094,0,1.13
6654,3,14,2023-10-07,2023-11-08,2023-11-12,2346.23,ship,5,1,0.3721,0.2878,1,95.2
6655,30,7,2023-06-01,2023-06-28,2023-06-28,3734.69,ship,1,0,0.4159,0.3611,0,1.51
6656,27,7,2023-08-27,2023-09-18,2023-09-18,2949.39,air,2,0,0.1315,0.1179,0,3.62
6657,3,9,2023-11-11,2023-12-19,2023-12-21,5121.28,ship,5,0,0.6369,0.2878,1,57.98
6658,12,13,2023-05-03,2023-06-04,2023-06-04,888.86,truck,1,0,0.5125,0.2771,0,1.16
6659,22,12,2024-01-06,2024-02-02,2024-02-07,3967.51,ship,3,0,0.5045,0.1904,1,123.95
6660,16,16,2025-06-21,2025-07-17,2025-07-31,5614.2,air,1,2,0.7453,0.3266,1,337.56
6661,22,9,2025-01-07,2025-01-21,2025-01-23,320.87,truck,5,0,0.57,0.1904,1,43.94
6662,3,9,2024-03-01,2024-03-30,2024-03-31,2046.58,ship,5,0,0.6997,0.2878,1,34.18
6663,29,10,2024-03-27,2024-05-05,2024-05-05,5399.28,ship,5,1,0.4316,0.223,0,2.66
6664,34,15,2025-11-15,2025-11-24,2025-11-24,485.99,truck,1,0,0.4202,0.0399,0,3.2
6665,14,2,2024-05-14,2024-06-12,2024-06-12,8265.46,air,3,2,0.3927,0.2082,0,1.38
6666,49,14,2023-12-02,2023-12-19,2023-12-19,1127.31,truck,5,0,0.3026,0.0836,0,1.34
6667,23,15,2024-08-03,2024-09-18,2024-09-18,7495.18,ship,2,1,0.4324,0.2281,0,1.85
6668,6,10,2023-04-30,2023-05-28,2023-05-28,799.14,truck,4,1,0.5395,0.3463,0,1.15
6669,19,7,2024-03-26,2024-04-11,2024-04-11,321.3,truck,4,1,0.3681,0.2562,0,1.57
6670,5,18,2023-10-03,2023-11-02,2023-11-03,2424.89,truck,1,1,0.5037,0.2606,1,26.07
6671,45,18,2025-02-24,2025-03-12,2025-03-15,892.89,truck,1,1,0.75,0.1051,1,66.23
6672,38,1,2023-06-12,2023-07-04,2023-07-05,2385.82,ship,3,2,0.3739,0.1178,1,14.58
6673,9,9,2023-06-30,2023-07-28,2023-07-28,17968.38,air,5,1,0.7912,0.1382,0,2.14
6674,48,17,2023-12-15,2023-12-30,2024-01-03,568.45,truck,4,0,0.2149,0.5295,1,85.62
6675,40,2,2024-07-23,2024-08-19,2024-08-21,1999.98,ship,5,1,0.3525,0.1206,1,53.99
6676,21,15,2025-03-31,2025-04-18,2025-04-18,1493.22,truck,3,1,0.3536,0.1211,0,2.17
6677,13,10,2025-03-05,2025-03-19,2025-03-19,455.44,truck,4,0,0.6036,0.1757,0,2.37
6678,22,3,2025-05-23,2025-06-07,2025-06-07,2825.98,air,2,0,0.6459,0.1904,0,3.37
6679,48,14,2024-05-05,2024-05-23,2024-05-25,1772.67,truck,4,2,0.4303,0.5295,1,40.24
6680,46,7,2024-12-27,2025-01-16,2025-01-18,1892.61,truck,5,1,0.3538,0.0911,1,47.28
6681,3,6,2024-02-29,2024-03-25,2024-03-25,1348.14,truck,1,0,0.4271,0.2878,0,1.6
6682,18,7,2025-04-20,2025-05-02,2025-05-02,1425.48,truck,3,0,0.1201,0.0465,0,2.59
6683,39,10,2025-04-11,2025-05-02,2025-05-03,467.91,truck,2,0,0.3519,0.2906,1,19.47
6684,48,19,2024-04-21,2024-05-09,2024-05-09,2225.92,truck,1,0,0.3092,0.5295,0,2.94
6685,41,7,2023-05-28,2023-06-13,2023-06-14,968.17,truck,3,0,0.4189,0.5395,1,25.37
6686,17,12,2023-08-05,2023-10-14,2023-10-14,10164.08,ship,4,0,0.405,0.1135,0,2.33
6687,25,16,2024-09-28,2024-10-21,2024-10-28,4355.32,air,1,0,0.5606,0.3294,1,157.51
6688,4,1,2023-12-31,2024-01-31,2024-01-31,449.22,truck,1,0,0.6912,0.2301,0,2.53
6689,5,18,2023-03-03,2023-04-02,2023-04-02,1829.09,ship,1,0,0.671,0.2606,0,2.12
6690,36,17,2024-10-26,2024-12-28,2024-12-29,14990.76,ship,3,1,0.5542,0.0168,1,34.08
6691,44,19,2025-04-27,2025-05-21,2025-05-23,4379.15,ship,5,1,0.1055,0.0719,1,46.6
6692,45,13,2025-09-13,2025-09-30,2025-09-30,1400.65,truck,5,0,0.3461,0.1051,0,3.36
6693,18,20,2023-08-13,2023-09-01,2023-09-01,2865.55,ship,4,0,0.5726,0.0465,0,1.79
6694,7,2,2023-07-31,2023-08-30,2023-08-30,3373.35,ship,3,1,0.1885,0.2727,0,1.62
6695,45,17,2023-06-29,2023-07-15,2023-07-19,3897.31,air,5,2,0.1626,0.1051,1,104.89
6696,18,14,2024-12-02,2024-12-11,2024-12-11,2793.34,air,3,0,0.5596,0.0465,0,1.16
6697,37,8,2024-02-03,2024-03-04,2024-03-06,616.26,truck,2,1,0.3376,0.1502,1,38.65
6698,5,6,2025-10-02,2025-11-16,2025-11-21,6682.44,ship,4,1,0.6587,0.2606,1,123.97
6699,38,19,2025-02-14,2025-03-02,2025-03-02,361.64,truck,5,1,0.1762,0.1178,0,2.14
6700,5,13,2023-07-15,2023-08-11,2023-08-11,1164.16,truck,5,1,0.4558,0.2606,0,2.39
6701,36,1,2023-05-30,2023-06-20,2023-06-20,1265.03,truck,5,1,0.6004,0.0168,0,1.42
6702,12,15,2023-02-25,2023-04-18,2023-04-18,6794.31,ship,3,0,0.2264,0.2771,0,2.68
6703,35,17,2023-07-07,2023-08-05,2023-08-07,366.8,truck,4,2,0.2443,0.4038,1,45.5
6704,5,14,2024-03-29,2024-05-20,2024-05-20,9156.56,ship,3,2,0.3912,0.2606,0,2.42
6705,15,3,2023-01-03,2023-02-22,2023-02-25,6179.99,ship,3,2,0.6246,0.1012,1,82.35
6706,50,20,2023-03-25,2023-04-16,2023-04-16,2302.97,ship,2,0,0.6182,0.1476,0,2.91
6707,13,11,2025-04-05,2025-04-21,2025-04-23,972.16,truck,5,1,0.4554,0.1757,1,48.71
6708,6,13,2024-08-25,2024-09-18,2024-09-18,579.43,truck,2,0,0.3439,0.3463,0,2.82
6709,24,10,2024-05-07,2024-05-28,2024-05-28,358.53,truck,4,1,0.3491,0.0437,0,0.69
6710,38,1,2024-09-30,2024-10-31,2024-11-06,5265.72,ship,5,1,0.7538,0.1178,1,147.01
6711,27,3,2025-10-04,2025-10-27,2025-10-27,670.2,truck,4,1,0.6247,0.1179,0,2.87
6712,24,5,2025-07-30,2025-08-18,2025-08-22,596.51,truck,5,1,0.3682,0.0437,1,97.04
6713,47,15,2025-04-04,2025-05-15,2025-05-16,4977.47,ship,1,1,0.4416,0.1768,1,32.83
6714,50,2,2023-07-18,2023-08-12,2023-08-14,2650.41,ship,1,1,0.4058,0.1476,1,36.72
6715,28,2,2024-12-31,2025-01-16,2025-01-16,1375.49,truck,2,0,0.4601,0.183,0,2.79
6716,9,16,2025-05-21,2025-06-08,2025-06-08,451.5,truck,4,1,0.5724,0.1382,0,4.73
6717,30,19,2025-06-23,2025-07-10,2025-07-10,603.82,truck,3,0,0.2416,0.3611,0,2.27
6718,15,14,2023-10-07,2023-11-07,2023-11-08,5941.31,air,5,1,0.3721,0.1012,1,21.09
6719,10,16,2023-10-30,2023-11-24,2023-11-27,2846.43,truck,2,1,0.7113,0.335,1,78.24
6720,10,8,2025-04-08,2025-05-03,2025-05-03,488.35,truck,1,0,0.4184,0.335,0,1.67
6721,33,15,2025-04-09,2025-05-15,2025-05-17,8104.94,ship,2,1,0.4724,0.1674,1,39.06
6722,9,1,2023-12-20,2024-01-13,2024-01-17,2345.97,truck,4,0,0.5724,0.1382,1,87.43
6723,45,13,2024-05-22,2024-06-08,2024-06-11,1243.56,truck,4,1,0.5383,0.1051,1,82.18
6724,24,10,2025-11-23,2025-12-14,2025-12-14,507.13,truck,1,0,0.6306,0.0437,0,1.59
6725,36,19,2024-05-21,2024-06-09,2024-06-13,3828.81,air,4,1,0.5321,0.0168,1,107.76
6726,35,18,2025-01-06,2025-02-02,2025-02-02,6806.87,air,2,0,0.6785,0.4038,0,5.36
6727,45,12,2025-03-03,2025-03-17,2025-03-17,469.23,truck,3,0,0.3251,0.1051,0,1.27
6728,13,10,2025-11-11,2025-11-23,2025-11-23,603.78,truck,4,0,0.3037,0.1757,0,1.24
6729,33,7,2025-05-17,2025-06-10,2025-06-11,3403.82,ship,2,0,0.204,0.1674,1,25.57
6730,32,19,2025-05-27,2025-07-03,2025-07-06,4430.43,ship,1,0,0.1836,0.299,1,61.89
6731,39,9,2024-09-17,2024-10-12,2024-10-16,3191.18,truck,1,1,0.4086,0.2906,1,88.49
6732,46,18,2025-01-09,2025-01-29,2025-01-30,870.49,truck,2,0,0.7071,0.0911,1,25.94
6733,3,5,2025-01-04,2025-02-19,2025-02-19,7784.62,ship,3,0,0.3976,0.2878,0,1.79
6734,29,19,2025-06-28,2025-07-26,2025-07-26,4837.08,truck,1,0,0.0588,0.223,0,1.37
6735,33,6,2023-08-02,2023-08-17,2023-08-17,470.89,truck,1,2,0.5692,0.1674,0,2.11
6736,27,6,2024-08-11,2024-09-02,2024-09-02,497.42,truck,3,2,0.4981,0.1179,0,4.25
6737,45,20,2025-02-26,2025-04-08,2025-04-11,8868.54,ship,3,1,0.431,0.1051,1,83.23
6738,8,7,2023-10-31,2023-12-04,2023-12-08,4927.87,ship,5,2,0.5834,0.1094,1,89.98
6739,5,9,2023-03-19,2023-04-24,2023-04-24,3818.06,ship,1,1,0.7329,0.2606,0,2.8
6740,14,14,2024-10-31,2024-11-26,2024-11-26,321.52,truck,4,0,0.1641,0.2082,0,2.91
6741,44,15,2024-01-28,2024-02-13,2024-02-13,2062.25,ship,4,1,0.3196,0.0719,1,10.16
6742,22,13,2023-05-14,2023-06-21,2023-06-25,7742.43,ship,4,0,0.5835,0.1904,1,93.7
6743,35,16,2023-03-17,2023-04-19,2023-04-21,3087.47,ship,5,0,0.6338,0.4038,1,39.57
6744,35,14,2024-01-29,2024-02-24,2024-02-24,393.33,truck,2,0,0.3365,0.4038,0,0.93
6745,42,1,2024-09-12,2024-09-30,2024-10-01,1131.1,truck,3,1,0.6602,0.2372,1,24.96
6746,19,14,2025-07-16,2025-08-07,2025-08-07,2788.52,truck,5,1,0.0528,0.2562,0,4.15
6747,5,12,2025-09-20,2025-10-15,2025-10-15,726.27,truck,5,0,0.1704,0.2606,0,2.19
6748,27,10,2024-09-22,2024-10-15,2024-10-15,1094.95,truck,4,1,0.5329,0.1179,0,2.96
6749,44,5,2023-03-13,2023-03-27,2023-03-27,2962.31,air,3,0,0.4768,0.0719,0,1.86
6750,38,12,2025-06-06,2025-06-26,2025-06-30,1880.72,ship,5,1,0.4329,0.1178,1,96.97
6751,35,14,2023-10-30,2023-11-24,2023-11-24,444.2,truck,2,0,0.3435,0.4038,0,3.27
6752,9,8,2025-08-29,2025-09-17,2025-09-18,897.44,truck,5,2,0.3154,0.1382,1,25.95
6753,10,17,2023-02-11,2023-03-24,2023-03-25,7939.53,ship,4,0,0.1848,0.335,1,13.93
6754,14,10,2023-04-17,2023-05-14,2023-05-14,356.89,truck,5,0,0.3371,0.2082,0,5.35
6755,30,17,2024-05-04,2024-05-25,2024-05-28,1358.39,truck,1,0,0.4319,0.3611,1,66.6
6756,19,5,2024-03-07,2024-03-29,2024-03-29,1134.87,truck,5,0,0.4072,0.2562,0,3.82
6757,40,19,2024-07-25,2024-08-16,2024-08-16,704.58,truck,2,0,0.3765,0.1206,0,2.13
6758,36,4,2023-12-13,2024-01-02,2024-01-03,624.49,truck,3,1,0.5104,0.0168,1,25.55
6759,8,16,2023-04-01,2023-06-16,2023-06-18,20000.0,ship,3,1,0.6981,0.1094,1,44.63
6760,35,6,2024-12-28,2025-02-01,2025-02-01,3327.07,ship,3,0,0.5019,0.4038,0,1.61
6761,24,16,2023-07-17,2023-08-15,2023-08-20,2453.81,truck,3,2,0.6673,0.0437,1,112.02
6762,47,10,2023-12-28,2024-01-28,2024-01-30,1432.83,truck,1,0,0.4539,0.1768,1,57.8
6763,40,15,2025-05-04,2025-05-31,2025-05-31,2010.3,ship,4,1,0.6429,0.1206,0,1.49
6764,28,5,2024-08-26,2024-09-14,2024-09-14,3098.81,truck,1,1,0.4394,0.183,0,1.02
6765,25,1,2023-08-20,2023-09-17,2023-09-17,2372.68,ship,1,1,0.8324,0.3294,0,2.46
6766,27,8,2025-05-11,2025-06-03,2025-06-03,3350.04,air,4,1,0.4073,0.1179,0,1.3
6767,12,17,2023-09-20,2023-11-05,2023-11-07,5515.01,ship,4,1,0.3311,0.2771,1,40.7
6768,10,5,2024-08-24,2024-09-15,2024-09-17,1239.41,truck,3,1,0.4903,0.335,1,38.0
6769,32,13,2025-09-22,2025-10-26,2025-10-27,2874.65,ship,3,1,0.1705,0.299,1,31.66
6770,34,6,2024-04-27,2024-05-05,2024-05-06,432.89,truck,2,1,0.4174,0.0399,1,19.78
6771,24,16,2023-01-15,2023-02-03,2023-02-06,389.5,truck,3,1,0.8709,0.0437,1,72.79
6772,22,12,2023-07-13,2023-07-29,2023-07-29,1182.05,air,4,0,0.0375,0.1904,0,1.43
6773,21,9,2025-09-12,2025-10-07,2025-10-09,4329.0,ship,4,0,0.5957,0.1211,1,47.51
6774,38,5,2025-01-04,2025-02-08,2025-02-09,7003.18,ship,3,0,0.3976,0.1178,1,24.84
6775,11,15,2025-07-08,2025-07-21,2025-07-24,309.94,truck,4,2,0.4941,0.163,1,62.03
6776,20,8,2023-10-17,2023-11-25,2023-11-25,3154.7,ship,2,0,0.2362,0.2853,0,1.08
6777,5,16,2025-07-13,2025-09-07,2025-09-08,10601.79,ship,1,1,0.8069,0.2606,1,27.08
6778,41,20,2024-10-23,2024-11-09,2024-11-12,367.44,truck,3,2,0.5864,0.5395,1,68.95
6779,45,2,2025-01-13,2025-01-27,2025-01-27,516.29,truck,2,0,0.2872,0.1051,0,4.96
6780,31,13,2024-06-16,2024-07-11,2024-07-14,1627.01,ship,2,0,0.2654,0.2757,1,66.32
6781,27,18,2024-02-17,2024-03-13,2024-03-16,2815.73,truck,2,0,0.7492,0.1179,1,63.74
6782,5,13,2025-10-12,2025-11-07,2025-11-07,3396.81,air,5,0,0.4653,0.2606,0,2.01
6783,3,18,2023-01-28,2023-02-26,2023-03-02,1761.18,truck,4,0,0.5599,0.2878,1,92.41
6784,42,16,2023-04-15,2023-05-05,2023-05-08,1488.92,truck,2,1,0.6987,0.2372,1,63.87
