shipment_id,weather_severity,traffic_level,supplier_risk,congestion_level,risk_score,delayed,delay_hours
5979,0,2,0.223,0.6953,0.3007,1,21.74
5980,0,1,0.0399,0.6241,0.198,0,2.41
5981,1,5,0.2606,0.3843,0.4243,1,137.21
5982,0,1,0.0168,0.5155,0.1639,0,4.74
5983,0,1,0.335,0.6265,0.2871,0,1.04
5984,1,4,0.5395,0.6341,0.5404,1,50.44
5985,0,1,0.0168,0.3459,0.1215,0,1.32
5986,0,1,0.2606,0.3472,0.195,0,1.02
5987,0,1,0.1206,0.5722,0.2092,1,16.19
5988,1,3,0.2906,0.5785,0.4218,1,33.51
5989,1,4,0.2562,0.3369,0.3811,0,2.28
5990,1,1,0.1577,0.4547,0.291,1,42.18
5991,1,4,0.2878,0.3302,0.3889,1,99.06
5992,0,2,0.2771,0.3516,0.231,0,3.76
5993,1,4,0.1502,0.3171,0.3443,1,80.95
5994,0,1,0.335,0.6679,0.2975,0,2.13
5995,0,3,0.3266,0.8254,0.3943,1,66.03
5996,0,4,0.1904,0.6029,0.3278,0,2.12
5997,0,1,0.1476,0.5286,0.2064,0,6.5
5998,1,3,0.163,0.4964,0.363,1,51.48
5999,1,3,0.1051,0.3981,0.3211,1,77.15
6000,1,1,0.0399,0.3576,0.2314,1,16.34
6001,2,4,0.3463,0.7576,0.6133,1,81.26
6002,1,1,0.2281,0.3397,0.2834,1,37.56
6003,2,1,0.3294,0.6662,0.4954,1,47.05
6004,1,3,0.2562,0.4488,0.3791,0,3.42
6005,0,2,0.2492,0.3937,0.2332,0,1.24
6006,2,2,0.2492,0.42,0.4398,1,63.76
6007,1,4,0.2082,0.5059,0.4089,1,90.86
6008,1,3,0.2281,0.6383,0.418,1,61.22
6009,1,4,0.1179,0.5814,0.4007,0,1.67
6010,1,2,0.1178,0.5209,0.3256,1,49.39
6011,1,4,0.2906,0.9137,0.5356,1,53.24
6012,0,5,0.0719,0.297,0.2458,0,1.0
6013,1,1,0.1135,0.4687,0.2812,0,2.38
6014,2,3,0.0437,0.5355,0.437,1,137.69
6015,1,4,0.0399,0.4632,0.3478,1,25.74
6016,0,1,0.0465,0.3235,0.1248,0,3.11
6017,0,4,0.1211,0.6921,0.3294,1,194.92
6018,1,5,0.183,0.2786,0.3746,1,90.62
6019,1,5,0.1674,0.3138,0.3787,1,68.81
6020,0,2,0.0465,0.4716,0.1918,0,4.49
6021,0,4,0.1577,0.4269,0.274,1,59.52
6022,1,1,0.2562,0.81,0.4094,1,52.19
6023,1,4,0.0719,0.265,0.3078,0,4.5
6024,0,5,0.3485,0.3836,0.3504,0,2.06
6025,1,3,0.0719,0.6625,0.3772,0,2.06
6026,0,2,0.0399,0.4588,0.1867,0,1.94
6027,2,3,0.1382,0.5313,0.4643,1,22.38
6028,2,5,0.3611,0.609,0.6106,1,66.89
6029,2,2,0.2281,0.1981,0.378,0,1.27
6030,2,5,0.0168,0.1955,0.4039,0,1.67
6031,0,3,0.0719,0.5354,0.2454,0,2.09
6032,1,4,0.1904,0.564,0.4181,0,2.38
6033,0,2,0.4038,0.7871,0.3779,0,1.69
6034,0,4,0.3485,0.6143,0.3781,0,3.02
6035,1,5,0.1012,0.766,0.4719,1,263.78
6036,0,4,0.1904,0.3019,0.2526,0,3.08
6037,1,2,0.0437,0.6597,0.338,0,1.23
6038,1,4,0.3266,0.5425,0.4536,1,56.55
6039,0,3,0.0465,0.1665,0.1456,0,2.84
6040,0,5,0.1094,0.7846,0.379,0,1.67
6041,0,1,0.3463,0.2139,0.1874,0,1.91
6042,1,1,0.0168,0.2366,0.1942,0,2.44
6043,1,1,0.223,0.7391,0.3817,0,1.59
6044,1,3,0.1051,0.2839,0.2925,1,143.6
6045,0,2,0.5295,0.4271,0.3256,1,41.12
6046,0,2,0.2372,0.1838,0.1771,0,1.22
6047,0,1,0.3266,0.4048,0.2292,0,2.74
6048,1,3,0.1768,0.3604,0.3331,0,2.54
6049,1,4,0.5395,0.6541,0.5454,0,1.98
6050,0,1,0.1577,0.5928,0.2255,0,2.13
6051,1,2,0.0719,0.713,0.3598,1,57.0
6052,1,4,0.2771,0.1097,0.3306,1,39.85
6053,1,5,0.1051,0.4287,0.3887,0,3.48
6054,1,4,0.0719,0.156,0.2806,0,2.42
6055,0,4,0.2492,0.2561,0.2588,0,2.61
6056,1,1,0.3485,0.4046,0.3357,0,1.34
6057,0,3,0.5395,0.7002,0.4269,1,154.24
6058,0,2,0.1757,0.5578,0.2522,0,2.81
6059,1,3,0.3611,0.5221,0.4289,0,1.48
6060,0,2,0.1051,0.7653,0.2829,1,10.61
6061,0,1,0.3294,0.3228,0.2095,1,32.6
6062,1,2,0.1674,0.4177,0.3146,1,13.68
6063,1,3,0.2301,0.4821,0.3796,1,24.72
6064,0,1,0.1166,0.11,0.0925,0,3.02
6065,0,2,0.1904,0.626,0.2736,0,1.68
6066,0,4,0.1178,0.6979,0.3298,0,3.64
6067,0,4,0.183,0.5139,0.3034,1,18.75
6068,0,2,0.2372,0.8209,0.3364,0,2.02
6069,0,4,0.1768,0.1928,0.2212,0,1.63
6070,0,2,0.1135,0.544,0.23,0,3.12
6071,1,4,0.1211,0.5981,0.4059,1,92.89
6072,1,1,0.1206,0.47,0.2837,0,1.06
6073,1,5,0.1051,0.2736,0.3499,0,1.45
6074,0,1,0.3485,0.6418,0.295,0,1.96
6075,0,2,0.2771,0.7451,0.3294,1,95.8
6076,1,3,0.1757,0.2726,0.3109,0,2.51
6077,2,1,0.0437,0.4,0.3431,0,1.17
6078,0,1,0.1768,0.4653,0.1994,0,1.97
6079,1,1,0.1166,0.5329,0.2982,0,1.78
6080,0,2,0.1502,0.3167,0.1842,0,3.68
6081,2,2,0.3294,0.6411,0.5191,1,38.29
6082,0,4,0.335,0.2089,0.2727,0,2.07
6083,1,3,0.183,0.7013,0.4202,1,25.13
6084,1,2,0.1674,0.601,0.3605,0,1.82
6085,1,4,0.1178,0.5123,0.3834,1,238.3
6086,1,5,0.1211,0.6484,0.4484,0,2.09
6087,0,2,0.1166,0.8254,0.3013,1,41.25
6088,0,3,0.0911,0.4797,0.2373,0,2.45
6089,0,2,0.0437,0.4298,0.1806,0,2.64
6090,0,1,0.183,0.4332,0.1932,1,40.98
6091,0,5,0.3611,0.8519,0.4713,0,1.64
6092,0,3,0.2492,0.4891,0.287,1,119.76
6093,1,1,0.163,0.3886,0.276,0,2.26
6094,0,3,0.5395,0.2057,0.3033,0,3.26
6095,1,5,0.1012,0.5875,0.4272,1,157.01
6096,1,2,0.1051,0.6588,0.3562,0,3.76
6097,0,3,0.2771,0.4152,0.2769,0,3.39
6098,0,1,0.183,0.6903,0.2575,1,14.66
6099,1,1,0.2606,0.3588,0.2979,1,26.44
6100,0,5,0.1768,0.5621,0.3436,0,3.57
6101,0,2,0.1012,0.3796,0.1853,0,1.24
6102,0,2,0.1012,0.4524,0.2035,0,3.26
6103,2,1,0.0719,0.5403,0.3866,1,114.28
6104,1,4,0.2906,0.762,0.4977,1,61.76
6105,0,2,0.3485,0.7467,0.3512,1,37.68
6106,1,2,0.2372,0.047,0.2429,1,15.44
6107,2,1,0.2492,0.6524,0.4679,1,36.5
6108,0,3,0.1502,0.2284,0.1922,0,3.02
6109,1,2,0.2853,0.4446,0.3567,0,4.14
6110,1,5,0.2878,0.6028,0.487,1,60.9
6111,0,1,0.2606,0.6632,0.274,0,2.99
6112,0,4,0.2281,0.2226,0.2441,0,3.01
6113,1,5,0.5295,0.5417,0.5443,1,134.12
6114,0,2,0.299,0.4236,0.2556,0,1.92
6115,1,3,0.1051,0.7253,0.4029,1,29.75
6116,1,3,0.0836,0.45,0.3276,1,43.99
6117,0,2,0.1382,0.6357,0.2604,0,1.83
6118,1,5,0.2372,0.5297,0.4536,1,58.25
6119,0,5,0.2082,0.1412,0.2478,1,139.81
6120,1,3,0.1051,0.2217,0.277,1,72.59
6121,0,3,0.2492,0.3037,0.2407,0,2.98
6122,0,3,0.2372,0.0612,0.1765,0,2.53
6123,0,5,0.1502,0.4989,0.3198,1,114.49
6124,1,1,0.1211,0.6429,0.3271,0,2.84
6125,0,4,0.1135,0.1412,0.1894,1,26.39
6126,1,5,0.1502,0.3058,0.3715,0,1.75
6127,1,4,0.2301,0.6494,0.4514,1,46.22
6128,1,1,0.5395,0.3865,0.3885,0,1.63
6129,1,2,0.1382,0.4232,0.3073,0,3.11
6130,0,3,0.1502,0.4696,0.2525,0,2.9
6131,0,2,0.1178,0.8372,0.3046,1,35.96
6132,1,3,0.0465,0.705,0.3802,1,115.52
6133,1,1,0.1051,0.5552,0.3003,0,2.7
6134,1,1,0.1904,0.7998,0.3871,1,85.01
6135,0,4,0.2906,0.3218,0.2876,0,3.17
6136,0,2,0.1094,0.7653,0.2841,0,2.02
6137,0,1,0.2906,0.5801,0.2622,1,69.19
6138,1,3,0.1094,0.1556,0.2617,1,37.59
6139,1,2,0.2082,0.0,0.2225,1,16.82
6140,1,4,0.1012,0.3823,0.3459,0,2.16
6141,0,4,0.1757,0.2529,0.2359,1,23.84
6142,0,3,0.1051,0.314,0.2,0,2.99
6143,1,2,0.1382,0.5123,0.3295,0,1.86
6144,0,2,0.2727,0.1509,0.1795,1,77.43
6145,1,4,0.1179,0.522,0.3859,0,2.65
6146,2,2,0.2771,0.5176,0.4725,0,1.31
6147,0,1,0.335,0.4532,0.2438,1,29.76
6148,1,4,0.0836,0.7439,0.4311,1,303.88
6149,1,4,0.0836,0.6601,0.4101,0,1.33
6150,1,5,0.2757,0.7362,0.5168,1,40.25
6151,2,1,0.3463,0.2873,0.4057,1,90.03
6152,0,1,0.0168,0.5266,0.1667,1,10.92
6153,0,5,0.2562,0.2937,0.3003,0,3.2
6154,0,5,0.2606,0.4067,0.3299,0,0.54
6155,0,1,0.4038,0.7642,0.3422,1,30.67
6156,0,3,0.2757,0.2388,0.2324,0,1.84
6157,2,2,0.2281,0.6216,0.4838,1,22.48
6158,1,5,0.2853,0.4719,0.4536,0,1.87
6159,0,4,0.1757,0.5422,0.3083,1,60.53
6160,0,4,0.1094,0.457,0.2671,1,45.25
6161,0,4,0.2853,0.3833,0.3014,0,1.14
6162,1,4,0.2853,0.1607,0.3458,0,3.47
6163,0,5,0.1382,0.5044,0.3176,1,10.93
6164,0,1,0.223,0.3436,0.1828,0,4.15
6165,1,5,0.0437,0.5199,0.3931,1,69.86
6166,0,5,0.0168,0.1704,0.1976,0,1.54
6167,0,2,0.1382,0.662,0.267,0,1.59
6168,1,2,0.2301,0.3799,0.324,0,2.94
6169,0,2,0.5395,0.216,0.2758,0,2.53
6170,0,5,0.1135,0.394,0.2825,1,19.19
6171,0,4,0.2727,0.5042,0.3279,1,93.2
6172,1,4,0.1051,0.2943,0.3251,1,92.12
6173,2,3,0.0437,0.3994,0.403,0,1.56
6174,1,3,0.0836,0.3638,0.306,1,42.89
6175,1,4,0.1135,0.5665,0.3957,1,46.16
6176,2,2,0.2906,0.4855,0.4686,1,123.69
6177,0,1,0.1382,0.2356,0.1304,0,2.92
6178,2,2,0.3611,0.2208,0.4235,1,124.43
6179,0,3,0.2301,0.5463,0.2956,0,3.7
6180,1,2,0.1757,0.3126,0.2909,0,2.03
6181,1,2,0.223,0.7592,0.4167,1,87.4
6182,1,3,0.1051,0.2565,0.2857,0,3.76
6183,2,4,0.1476,0.2458,0.4257,1,54.69
6184,0,3,0.1768,0.6182,0.2976,0,3.17
6185,0,1,0.223,0.4526,0.21,0,1.97
6186,0,2,0.1476,0.3626,0.1949,0,1.99
6187,2,5,0.1012,0.2313,0.4382,1,54.99
6188,0,4,0.0399,0.5031,0.2577,0,2.87
6189,1,2,0.2853,0.3949,0.3443,1,64.46
6190,0,1,0.2372,0.5203,0.2312,1,60.57
6191,1,1,0.1768,0.1556,0.2219,0,4.15
6192,1,2,0.0836,0.0476,0.197,0,2.11
6193,0,5,0.1166,0.4612,0.3003,1,57.18
6194,1,4,0.1674,0.5146,0.3989,0,3.5
6195,0,5,0.2562,0.2973,0.3012,0,2.19
6196,0,3,0.2757,0.304,0.2487,1,43.96
6197,2,2,0.0168,0.6048,0.4162,1,18.6
6198,0,5,0.1674,0.6546,0.3639,0,5.14
6199,0,5,0.1135,0.6965,0.3582,0,1.9
6200,0,2,0.183,0.1386,0.1495,0,1.47
6201,0,1,0.0836,0.3368,0.1393,0,1.94
6202,2,4,0.163,0.4422,0.4794,1,73.38
6203,0,3,0.163,0.3269,0.2206,1,99.28
6204,0,2,0.2281,0.4954,0.2523,0,1.66
6205,0,4,0.1211,0.5926,0.3045,1,33.19
6206,1,2,0.4038,0.494,0.4046,1,37.21
6207,1,4,0.4038,0.7452,0.5274,1,293.69
6208,1,4,0.1502,0.5227,0.3957,1,58.74
6209,1,1,0.2492,0.6467,0.3664,1,45.93
6210,0,1,0.2281,0.2729,0.1667,0,1.7
6211,1,2,0.0465,0.5481,0.311,0,1.72
6212,0,2,0.5295,0.1272,0.2506,0,1.85
6213,0,1,0.1211,0.6276,0.2232,0,2.25
6214,0,4,0.3485,0.0422,0.2351,1,35.01
6215,0,4,0.3266,0.3892,0.3153,1,32.87
6216,1,3,0.1178,0.6151,0.3791,0,3.51
6217,1,2,0.2082,0.1799,0.2674,0,1.46
6218,1,4,0.1476,0.3823,0.3599,1,57.8
6219,0,5,0.3294,0.5636,0.3897,0,7.21
6220,1,3,0.1051,0.6149,0.3753,1,104.29
6221,1,1,0.1577,0.3122,0.2554,0,3.6
6222,1,1,0.2301,0.3304,0.2816,1,46.23
6223,1,4,0.1094,0.2975,0.3272,1,271.91
6224,0,1,0.1166,0.3645,0.1561,1,43.75
6225,0,3,0.2082,0.7697,0.3449,0,4.4
6226,2,5,0.1051,0.43,0.489,1,79.12
6227,1,2,0.299,0.4439,0.3607,1,68.17
6228,1,1,0.335,0.6298,0.388,1,16.75
6229,0,3,0.2606,0.465,0.2844,1,167.49
6230,1,1,0.183,0.5986,0.3346,0,2.29
6231,0,3,0.1577,0.6678,0.3043,1,30.15
6232,0,4,0.1904,0.8311,0.3849,1,54.55
6233,2,5,0.2757,0.35,0.5202,0,6.38
6234,2,5,0.299,0.5867,0.5864,1,182.0
6235,0,4,0.0399,0.5836,0.2779,1,58.19
6236,2,4,0.0836,0.3949,0.4438,1,42.65
6237,1,2,0.5295,0.5478,0.4558,0,1.35
6238,0,2,0.2372,0.471,0.2489,1,7.89
6239,1,4,0.2853,0.266,0.3721,1,51.43
6240,0,4,0.1211,0.5247,0.2875,1,24.8
6241,2,1,0.183,0.6427,0.4456,1,90.5
6242,0,3,0.1094,0.334,0.2063,0,1.32
6243,2,5,0.1094,0.6317,0.5407,1,63.4
6244,0,2,0.2301,0.4202,0.2341,0,3.0
6245,0,4,0.0911,0.323,0.2281,1,44.52
6246,0,5,0.1904,0.3618,0.2976,0,4.32
6247,1,3,0.2771,0.1062,0.2997,0,3.24
6248,0,3,0.1135,0.2349,0.1828,0,2.68
6249,0,2,0.1502,0.3649,0.1963,0,2.87
6250,0,5,0.1051,0.3721,0.2746,0,2.75
6251,0,4,0.1166,0.275,0.2237,0,3.16
6252,1,4,0.1179,0.3608,0.3456,1,44.85
6253,1,5,0.2562,0.392,0.4249,1,130.33
6254,2,4,0.3485,0.3042,0.5006,1,124.72
6255,0,5,0.1577,0.5384,0.3319,1,48.57
6256,1,1,0.1904,0.167,0.2289,0,2.34
6257,1,5,0.3463,0.8423,0.5645,1,68.48
6258,1,4,0.0437,0.5544,0.3717,0,1.43
6259,2,5,0.2562,0.5493,0.5642,1,20.13
6260,1,4,0.3611,0.2806,0.3985,0,3.03
6261,1,4,0.1502,0.6401,0.4251,1,183.26
6262,1,4,0.2492,0.2597,0.3597,1,28.6
6263,1,5,0.1179,0.8862,0.5069,0,0.84
6264,1,4,0.2562,0.1852,0.3432,1,69.38
6265,2,3,0.2372,0.4604,0.4763,0,3.9
6266,0,5,0.2562,0.6179,0.3813,1,37.35
6267,0,5,0.1211,0.7379,0.3708,1,55.84
6268,1,4,0.1757,0.4771,0.392,1,61.46
6269,0,5,0.2562,0.3063,0.3034,1,42.79
6270,2,5,0.2853,0.4797,0.5555,1,21.92
6271,1,5,0.1768,0.4075,0.4049,0,3.06
6272,1,2,0.2372,0.1237,0.2621,0,1.28
6273,0,1,0.0719,0.4887,0.1737,1,12.31
6274,1,2,0.1904,0.5172,0.3464,1,59.22
6275,0,2,0.3611,0.4812,0.2886,0,2.6
6276,0,3,0.0836,0.3094,0.1924,1,8.84
6277,1,1,0.0911,0.4856,0.2787,1,77.41
6278,0,1,0.1178,0.1149,0.0941,0,3.89
6279,1,3,0.5295,0.6044,0.5,0,2.61
6280,1,3,0.1012,0.434,0.3289,1,61.02
6281,0,1,0.1382,0.5484,0.2086,0,1.58
6282,0,1,0.0465,0.7642,0.235,1,40.24
6283,1,2,0.1051,0.5828,0.3372,1,25.65
6284,0,5,0.2878,0.3409,0.3216,0,4.88
6285,1,3,0.223,0.4617,0.3723,1,89.44
6286,1,4,0.2492,0.4408,0.405,0,1.6
6287,0,3,0.0719,0.3888,0.2088,0,1.76
6288,0,1,0.0465,0.2918,0.1169,0,3.17
6289,1,2,0.0836,0.7883,0.3822,1,245.65
6290,1,3,0.223,0.4709,0.3746,1,39.16
6291,0,3,0.3266,0.4142,0.2915,0,3.03
6292,1,5,0.2878,0.3791,0.4311,1,192.91
6293,0,3,0.1768,0.4565,0.2572,0,1.83
6294,0,5,0.3266,0.266,0.3145,1,23.97
6295,2,3,0.2727,0.1945,0.4204,1,49.0
6296,1,2,0.0437,0.5147,0.3018,0,1.61
6297,0,2,0.2878,0.4528,0.2595,1,13.04
6298,0,3,0.4038,0.8835,0.432,1,72.36
6299,1,4,0.1178,0.2507,0.318,0,2.15
6300,1,5,0.2082,0.4169,0.4167,1,56.37
6301,1,1,0.2372,0.7772,0.3955,1,8.86
6302,0,2,0.4038,0.4013,0.2815,0,1.99
6303,1,2,0.163,0.4052,0.3102,1,36.15
6304,1,5,0.1768,0.8139,0.5065,1,51.43
6305,0,2,0.2301,0.4066,0.2307,1,58.68
6306,0,5,0.2606,0.3633,0.319,0,2.79
6307,0,4,0.2562,0.3705,0.2895,1,11.73
6308,2,3,0.0836,0.2794,0.3849,1,63.07
6309,0,4,0.1382,0.6855,0.3328,1,70.9
6310,0,4,0.1577,0.3831,0.2631,0,2.87
6311,1,3,0.0719,0.4687,0.3287,1,63.55
6312,0,5,0.5295,0.4289,0.4161,1,37.62
6313,2,3,0.2562,0.5407,0.502,1,34.12
6314,0,3,0.1768,0.574,0.2865,0,2.3
6315,0,4,0.2757,0.6678,0.3697,1,41.31
6316,0,5,0.1757,0.1704,0.2453,0,1.63
6317,1,5,0.2606,0.4879,0.4502,1,29.97
6318,1,5,0.0719,0.4973,0.3959,0,3.11
6319,1,3,0.1476,0.401,0.3345,1,237.21
6320,0,3,0.3611,0.2705,0.266,0,3.75
6321,0,3,0.3485,0.5288,0.3268,0,1.8
6322,0,4,0.0836,0.441,0.2553,0,1.5
6323,0,1,0.335,0.6026,0.2812,1,15.71
6324,2,2,0.1166,0.3589,0.3847,0,1.67
6325,0,2,0.0911,0.4125,0.1905,0,5.34
6326,2,2,0.3294,0.5431,0.4946,0,2.37
6327,1,1,0.3294,0.4616,0.3442,0,2.47
6328,2,3,0.2492,0.3592,0.4546,0,1.9
6329,0,1,0.1904,0.5214,0.2175,1,68.75
6330,0,4,0.3294,0.4781,0.3383,0,1.65
6331,3,5,0.5395,0.4341,0.7204,1,82.13
6332,0,4,0.2771,0.5283,0.3352,0,2.26
6333,0,5,0.1382,0.7297,0.3739,0,1.92
6334,0,3,0.2606,0.7771,0.3625,0,3.35
6335,2,4,0.2757,0.4407,0.5129,0,1.66
6336,0,1,0.0437,0.5339,0.1766,0,1.7
6337,1,4,0.2562,0.5361,0.4309,0,2.32
6338,0,5,0.1166,1.0,0.435,1,117.61
6339,1,1,0.5295,0.3287,0.371,0,1.09
6340,2,1,0.2757,0.4877,0.4346,0,1.61
6341,2,5,0.0719,0.6603,0.5366,1,97.0
6342,0,2,0.3611,0.5303,0.3009,0,2.52
6343,0,4,0.163,0.6789,0.3386,0,1.72
6344,1,4,0.1012,0.4131,0.3536,0,1.29
6345,1,1,0.0836,0.5104,0.2827,1,22.81
6346,0,1,0.0437,0.6895,0.2155,1,78.08
6347,1,2,0.1135,0.6935,0.3674,0,2.69
6348,1,3,0.3266,0.7815,0.4834,1,67.62
6349,0,5,0.1012,0.8385,0.39,0,3.96
6350,0,3,0.1135,0.3517,0.212,0,1.57
6351,2,5,0.1135,0.3964,0.4832,1,51.8
6352,1,2,0.3611,0.0,0.2683,0,2.29
6353,2,2,0.5395,0.4859,0.5433,1,56.22
6354,1,5,0.3294,0.5489,0.486,0,2.79
6355,0,2,0.299,0.0892,0.172,0,2.43
6356,1,2,0.4038,0.6765,0.4503,1,47.97
6357,0,1,0.2853,0.4447,0.2268,1,26.54
6358,1,5,0.2853,0.1691,0.3779,1,27.59
6359,1,1,0.1135,0.613,0.3173,0,2.58
6360,0,2,0.299,0.297,0.224,0,2.1
6361,0,4,0.2606,0.5437,0.3341,0,2.47
6362,1,4,0.5295,0.5964,0.5279,1,52.36
6363,0,2,0.2082,0.0989,0.1472,0,1.12
6364,1,3,0.1577,0.539,0.3721,1,92.48
6365,1,4,0.1211,0.4987,0.381,1,39.19
6366,1,5,0.0911,0.4846,0.3985,0,1.74
6367,1,5,0.0399,0.512,0.39,1,33.82
6368,0,4,0.1382,0.8848,0.3827,0,2.97
6369,1,4,0.0465,0.4988,0.3587,1,43.46
6370,0,3,0.1757,0.4847,0.2639,1,15.25
6371,1,4,0.1904,0.3886,0.3743,1,25.88
6372,1,5,0.1178,0.3686,0.3775,1,24.03
6373,0,4,0.1382,0.2914,0.2343,1,23.24
6374,0,3,0.1476,0.3237,0.2152,0,1.69
6375,0,1,0.2853,0.1845,0.1617,0,2.4
6376,1,3,0.0719,0.7382,0.3961,1,89.16
6377,1,3,0.1476,0.3662,0.3258,1,9.16
6378,0,2,0.1206,0.7103,0.2738,0,2.18
6379,0,4,0.1094,0.7223,0.3334,1,38.06
6380,1,1,0.1051,0.4841,0.2826,1,103.05
6381,0,3,0.1178,0.6251,0.2816,1,23.61
6382,1,5,0.1577,0.2723,0.3654,1,36.06
6383,0,2,0.5295,0.4491,0.3311,1,20.04
6384,1,1,0.2906,0.5259,0.3487,0,2.56
6385,0,2,0.0168,0.7459,0.2515,1,69.99
6386,0,5,0.1674,0.1604,0.2403,1,37.47
6387,0,4,0.223,0.2304,0.2445,1,38.3
6388,1,5,0.2853,0.1795,0.3805,0,0.87
6389,2,1,0.0399,0.4558,0.3559,1,78.42
6390,1,2,0.2878,0.4053,0.3477,0,0.91
6391,1,2,0.2562,0.5587,0.3765,0,1.65
6392,0,1,0.4038,0.4596,0.266,1,26.36
6393,0,4,0.2606,0.452,0.3112,0,1.02
6394,1,5,0.0719,0.5678,0.4135,0,2.74
6395,0,3,0.1179,0.5872,0.2722,1,28.36
6396,1,5,0.1179,0.7499,0.4728,1,149.09
6397,1,2,0.2492,0.8478,0.4467,1,101.37
6398,1,2,0.3463,0.687,0.4356,1,110.51
6399,2,5,0.3463,0.3698,0.5463,1,228.17
6400,0,5,0.2853,0.4687,0.3528,0,2.38
6401,0,4,0.5395,0.6589,0.4466,1,93.15
6402,0,3,0.2562,0.3513,0.2547,0,2.64
6403,1,5,0.1577,0.5568,0.4365,0,1.71
6404,0,2,0.2757,0.216,0.1967,0,1.26
6405,2,3,0.0168,0.3647,0.3862,0,1.4
6406,0,3,0.2906,0.4045,0.2783,0,3.24
6407,1,4,0.1382,0.4374,0.3708,0,3.08
6408,0,2,0.0437,0.5668,0.2148,1,22.6
6409,1,1,0.299,0.309,0.2969,1,30.67
6410,0,1,0.1211,0.4684,0.1834,1,32.38
6411,1,2,0.0465,0.2525,0.2371,0,2.84
6412,0,4,0.1051,0.1663,0.1931,0,1.85
6413,2,4,0.0399,0.6209,0.4872,0,2.27
6414,1,5,0.183,0.555,0.4436,1,24.95
6415,2,1,0.1502,0.3577,0.3645,0,2.07
6416,0,3,0.2082,0.3954,0.2513,1,29.56
6417,1,1,0.2757,0.7016,0.3881,1,22.03
6418,1,4,0.5395,0.1896,0.4292,1,53.46
6419,0,5,0.3485,0.5867,0.4012,0,1.39
6420,2,2,0.1757,0.4976,0.4371,1,77.36
6421,2,4,0.5395,0.6022,0.6324,1,90.08
6422,0,3,0.0719,0.4616,0.227,0,2.82
6423,0,3,0.2562,0.3235,0.2477,1,60.71
6424,0,3,0.1674,0.3057,0.2166,0,4.38
6425,1,5,0.299,0.3843,0.4358,1,68.75
6426,1,2,0.2878,0.3,0.3213,1,44.99
6427,1,1,0.1135,0.776,0.358,1,43.31
6428,0,4,0.2906,0.4162,0.3112,0,2.33
6429,1,1,0.5395,0.5665,0.4335,1,33.62
6430,0,1,0.1211,0.7922,0.2644,1,15.89
6431,0,1,0.2372,0.4248,0.2074,0,1.57
6432,0,1,0.2727,0.1482,0.1489,0,1.72
6433,1,1,0.2606,0.4079,0.3102,1,22.88
6434,1,5,0.0437,0.3463,0.3497,0,3.23
6435,0,4,0.2606,0.1412,0.2335,0,2.63
6436,1,5,0.183,0.6983,0.4795,1,81.4
6437,0,5,0.0399,0.5406,0.2971,1,39.78
6438,1,1,0.5395,0.6029,0.4426,1,34.36
6439,0,3,0.1502,0.5415,0.2704,1,106.31
6440,2,2,0.1206,0.3603,0.3863,1,39.46
6441,1,2,0.1051,0.5264,0.3231,1,37.31
6442,0,2,0.0465,0.612,0.227,0,3.88
6443,1,5,0.1904,0.2692,0.3744,1,88.75
6444,0,5,0.0168,0.7191,0.3348,0,2.4
6445,0,2,0.0168,0.4814,0.1854,0,1.35
6446,1,2,0.1179,0.5862,0.3419,1,29.54
6447,0,1,0.183,0.2965,0.159,1,65.23
6448,1,4,0.5295,0.5078,0.5058,1,11.09
6449,1,4,0.1476,0.4926,0.3874,0,1.21
6450,1,5,0.1476,0.4325,0.4024,0,4.28
6451,0,2,0.2757,0.8262,0.3493,1,39.15
6452,1,5,0.3266,0.5024,0.4736,1,92.74
6453,0,2,0.1094,0.8727,0.311,1,27.13
6454,0,4,0.2301,0.6544,0.3526,0,2.44
6455,0,4,0.5395,0.4394,0.3917,0,2.4
6456,1,4,0.2301,0.5927,0.4372,1,30.4
6457,0,5,0.1179,0.3837,0.2813,1,18.94
6458,0,4,0.3266,0.3656,0.3094,0,3.25
6459,1,5,0.1166,0.669,0.4522,1,16.31
6460,1,2,0.1179,0.4778,0.3148,0,2.48
6461,1,3,0.0465,0.5906,0.3516,0,2.62
6462,0,1,0.4038,0.5194,0.281,0,1.72
6463,1,3,0.4038,0.5323,0.4442,1,35.72
6464,0,1,0.0719,0.2946,0.1252,0,2.36
6465,0,3,0.0836,0.4475,0.227,0,3.31
6466,0,1,0.163,0.1126,0.107,0,2.91
6467,1,5,0.3266,0.4902,0.4705,1,63.81
6468,1,2,0.5395,0.52,0.4518,1,27.42
6469,1,4,0.335,0.5689,0.4627,1,77.68
6470,1,3,0.3463,0.5391,0.4287,1,31.32
6471,1,2,0.0437,0.2373,0.2324,1,30.44
6472,0,4,0.2878,0.5168,0.3355,1,16.96
6473,0,4,0.1012,0.5359,0.2843,0,2.64
6474,0,1,0.2906,0.6109,0.2699,0,3.4
6475,1,5,0.1012,0.6054,0.4317,0,1.94
6476,0,5,0.3266,0.4586,0.3626,0,2.37
6477,1,4,0.0836,0.546,0.3816,1,23.86
6478,1,4,0.2757,0.7861,0.4992,1,76.2
6479,2,2,0.2281,0.4436,0.4393,1,105.54
6480,0,2,0.1768,0.7237,0.294,1,44.99
6481,1,1,0.1051,0.3371,0.2458,1,53.37
